profile_name,feature,feature_value,predicted_success_probability,reference_value
borderline_tpp,log1p_max_gap_seconds,12.854330176337289,0.55877286195755,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,13.079537268816413,0.5602971315383911,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,13.304744361295537,0.5618458390235901,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,13.529951453774661,0.5635011196136475,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,13.755158546253785,0.5651549696922302,3.5835189819335938
borderline_tpp,log1p_max_gap_seconds,13.98036563873291,0.5668073892593384,3.5835189819335938
borderline_tpp,zero_gap_share,2.1972246170043945,0.4788779318332672,10.131698608398438
borderline_tpp,zero_gap_share,2.4353472577111197,0.4796494245529175,10.131698608398438
borderline_tpp,zero_gap_share,2.6734698984178444,0.4804127514362335,10.131698608398438
borderline_tpp,zero_gap_share,2.9115925391245696,0.4811708927154541,10.131698608398438
borderline_tpp,zero_gap_share,3.149715179831295,0.4819151759147644,10.131698608398438
borderline_tpp,zero_gap_share,3.38783782053802,0.48265957832336426,10.131698608398438
borderline_tpp,zero_gap_share,3.6259604612447447,0.48340409994125366,10.131698608398438
borderline_tpp,zero_gap_share,3.86408310195147,0.4841485619544983,10.131698608398438
borderline_tpp,zero_gap_share,4.102205742658195,0.48489320278167725,10.131698608398438
borderline_tpp,zero_gap_share,4.34032838336492,0.485637903213501,10.131698608398438
borderline_tpp,zero_gap_share,4.578451024071645,0.4863484501838684,10.131698608398438
borderline_tpp,zero_gap_share,4.81657366477837,0.48703235387802124,10.131698608398438
borderline_tpp,zero_gap_share,5.054696305485095,0.4877162277698517,10.131698608398438
borderline_tpp,zero_gap_share,5.2928189461918205,0.48840010166168213,10.131698608398438
borderline_tpp,zero_gap_share,5.530941586898545,0.4890840947628021,10.131698608398438
borderline_tpp,zero_gap_share,5.76906422760527,0.4897681474685669,10.131698608398438
borderline_tpp,zero_gap_share,6.0071868683119956,0.49045220017433167,10.131698608398438
borderline_tpp,zero_gap_share,6.24530950901872,0.49109673500061035,10.131698608398438
borderline_tpp,zero_gap_share,6.483432149725445,0.491642564535141,10.131698608398438
borderline_tpp,zero_gap_share,6.721554790432171,0.49218839406967163,10.131698608398438
borderline_tpp,zero_gap_share,6.959677431138895,0.49273428320884705,10.131698608398438
borderline_tpp,zero_gap_share,7.19780007184562,0.49328017234802246,10.131698608398438
borderline_tpp,zero_gap_share,7.435922712552346,0.4938260316848755,10.131698608398438
borderline_tpp,zero_gap_share,7.6740453532590704,0.4943719506263733,10.131698608398438
borderline_tpp,zero_gap_share,7.912167993965795,0.4949178397655487,10.131698608398438
borderline_tpp,zero_gap_share,8.15029063467252,0.49546384811401367,10.131698608398438
borderline_tpp,zero_gap_share,8.388413275379246,0.4960097372531891,10.131698608398438
borderline_tpp,zero_gap_share,8.62653591608597,0.49655574560165405,10.131698608398438
borderline_tpp,zero_gap_share,8.864658556792696,0.49710169434547424,10.131698608398438
borderline_tpp,zero_gap_share,9.102781197499421,0.4976476728916168,10.131698608398438
borderline_tpp,zero_gap_share,9.340903838206145,0.4981936812400818,10.131698608398438
borderline_tpp,zero_gap_share,9.579026478912871,0.498739629983902,10.131698608398438
borderline_tpp,zero_gap_share,9.817149119619597,0.49928563833236694,10.131698608398438
borderline_tpp,zero_gap_share,10.05527176032632,0.4998316168785095,10.131698608398438
borderline_tpp,zero_gap_share,10.131698608398438,0.5000068545341492,10.131698608398438
borderline_tpp,zero_gap_share,10.293394401033046,0.5003775954246521,10.131698608398438
borderline_tpp,zero_gap_share,10.531517041739772,0.5009235739707947,10.131698608398438
borderline_tpp,zero_gap_share,10.769639682446495,0.5014695525169373,10.131698608398438
borderline_tpp,zero_gap_share,11.007762323153221,0.5020155906677246,10.131698608398438
borderline_tpp,zero_gap_share,11.245884963859947,0.5025615692138672,10.131698608398438
borderline_tpp,zero_gap_share,11.48400760456667,0.503107488155365,10.131698608398438
borderline_tpp,zero_gap_share,11.722130245273396,0.5036534667015076,10.131698608398438
borderline_tpp,zero_gap_share,11.960252885980122,0.5041994452476501,10.131698608398438
